video,frame_idx,frame_time_sec,model,strategy,det_id,label,class_id,score,x1,y1,x2,y2,cx,cy,w,h,mask_area,mask_json
05080385_2_주간_크고빠른새.MP4,425,14.167,mdv5a,sahi,2,animal,0,0.2185,684.0,27.0,715.0,88.0,699.5,57.5,31.0,61.0,,
05080385_2_주간_크고빠른새.MP4,430,14.333,mdv5a,sahi,0,animal,0,0.2128,542.0,364.0,669.0,422.0,605.5,393.0,127.0,58.0,,
05080385_2_주간_크고빠른새.MP4,430,14.333,mdv5a,sahi,1,animal,0,0.2044,1548.0,706.0,1658.0,749.0,1603.0,727.5,110.0,43.0,,
05080385_2_주간_크고빠른새.MP4,435,14.5,mdv5a,sahi,0,animal,0,0.3539,411.0,640.0,509.0,679.0,460.0,659.5,98.0,39.0,,
05080385_2_주간_크고빠른새.MP4,435,14.5,mdv5a,sahi,1,animal,0,0.3512,1547.0,705.0,1658.0,749.0,1602.5,727.0,111.0,44.0,,
05080385_2_주간_크고빠른새.MP4,435,14.5,mdv5a,sahi,2,animal,0,0.2602,1515.0,421.0,1664.0,558.0,1589.5,489.5,149.0,137.0,,
05080385_2_주간_크고빠른새.MP4,435,14.5,mdv5a,sahi,3,animal,0,0.2467,513.0,538.0,1123.0,876.0,818.0,707.0,610.0,338.0,,
05080385_2_주간_크고빠른새.MP4,440,14.667,mdv5a,sahi,0,animal,0,0.3065,1548.0,704.0,1657.0,748.0,1602.5,726.0,109.0,44.0,,
05080385_2_주간_크고빠른새.MP4,440,14.667,mdv5a,sahi,1,animal,0,0.2336,657.0,545.0,799.0,636.0,728.0,590.5,142.0,91.0,,
05080385_2_주간_크고빠른새.MP4,440,14.667,mdv5a,sahi,2,animal,0,0.2151,1516.0,426.0,1664.0,550.0,1590.0,488.0,148.0,124.0,,
05080385_2_주간_크고빠른새.MP4,450,15.0,mdv5a,sahi,0,animal,0,0.2916,410.0,640.0,506.0,678.0,458.0,659.0,96.0,38.0,,
05080385_2_주간_크고빠른새.MP4,450,15.0,mdv5a,sahi,1,animal,0,0.2182,1547.0,707.0,1658.0,748.0,1602.5,727.5,111.0,41.0,,
05080385_2_주간_크고빠른새.MP4,455,15.167,mdv5a,sahi,0,animal,0,0.2844,1548.0,707.0,1659.0,749.0,1603.5,728.0,111.0,42.0,,
05080385_2_주간_크고빠른새.MP4,455,15.167,mdv5a,sahi,1,animal,0,0.2731,409.0,639.0,502.0,678.0,455.5,658.5,93.0,39.0,,
05080385_2_주간_크고빠른새.MP4,460,15.333,mdv5a,sahi,0,animal,0,0.4934,1548.0,707.0,1659.0,749.0,1603.5,728.0,111.0,42.0,,
05080385_2_주간_크고빠른새.MP4,460,15.333,mdv5a,sahi,1,animal,0,0.2369,541.0,364.0,706.0,490.0,623.5,427.0,165.0,126.0,,
05080385_2_주간_크고빠른새.MP4,465,15.5,mdv5a,sahi,0,animal,0,0.3219,541.0,363.0,705.0,500.0,623.0,431.5,164.0,137.0,,
05080385_2_주간_크고빠른새.MP4,465,15.5,mdv5a,sahi,1,animal,0,0.3207,409.0,639.0,510.0,678.0,459.5,658.5,101.0,39.0,,
